,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales
3205,3256,1909,17,2013.0,0,120,0.26,0.2,0.07,0.09
3206,3257,10771,17,2011.0,0,525,0.0,0.04,0.57,0.01
3207,3258,939,4,2008.0,1,126,0.35,0.21,0.0,0.06
3208,3259,10590,7,2003.0,0,85,0.38,0.1,0.12,0.02
3209,3260,9989,6,2004.0,9,138,0.37,0.22,0.0,0.03
3210,3261,745,10,1999.0,6,138,0.4,0.2,0.0,0.02
3211,3262,2882,20,2012.0,10,138,0.17,0.34,0.02,0.09
3212,3263,2192,15,2000.0,4,137,0.34,0.23,0.0,0.04
3213,3264,10920,4,2010.0,3,21,0.58,0.0,0.0,0.04
3214,3265,9080,16,2004.0,10,400,0.3,0.24,0.0,0.08
3215,3266,8871,26,2007.0,0,487,0.57,0.01,0.0,0.04
3216,3267,5743,17,2014.0,0,275,0.14,0.14,0.27,0.06
3217,3268,3825,0,1982.0,0,552,0.58,0.03,0.0,0.01
3218,3269,2406,17,2011.0,2,347,0.27,0.18,0.09,0.08
3219,3270,10683,19,2009.0,2,487,0.25,0.23,0.0,0.14
3220,3271,644,15,1999.0,10,13,0.21,0.14,0.23,0.04
3221,3272,11080,16,2004.0,6,137,0.3,0.24,0.0,0.08
3222,3273,5525,5,1995.0,5,359,0.0,0.0,0.62,0.0
3223,3274,6937,7,2003.0,3,347,0.48,0.12,0.0,0.02
3224,3275,7913,18,2014.0,3,524,0.34,0.17,0.0,0.11
3225,3276,3066,21,1996.0,2,445,0.0,0.0,0.62,0.0
3226,3277,583,23,1996.0,7,465,0.0,0.0,0.62,0.0
3227,3278,10709,28,2008.0,4,487,0.29,0.26,0.0,0.07
3228,3279,10191,13,1998.0,0,137,0.59,0.03,0.0,0.0
3229,3280,10253,2,2012.0,1,347,0.0,0.0,0.62,0.0
3230,3281,2442,4,2011.0,7,464,0.0,0.0,0.62,0.0
3231,3282,6391,10,1998.0,10,17,0.59,0.02,0.0,0.0
3232,3283,9275,15,2001.0,11,63,0.0,0.0,0.58,0.04
3233,3284,3219,17,2006.0,6,455,0.0,0.57,0.04,0.0
3234,3285,6112,26,2009.0,7,430,0.33,0.13,0.11,0.04
3235,3286,6257,17,2008.0,10,493,0.56,0.0,0.0,0.05
3236,3287,8599,16,2008.0,3,455,0.0,0.04,0.0,0.57
3237,3288,6409,18,2015.0,10,138,0.35,0.15,0.0,0.11
3238,3289,7193,18,2014.0,8,138,0.21,0.29,0.01,0.11
3239,3290,6374,29,2002.0,10,323,0.46,0.13,0.0,0.02
3240,3291,8166,16,2006.0,0,499,0.02,0.02,0.57,0.01
3241,3292,2598,17,2013.0,0,499,0.12,0.11,0.34,0.05
3242,3293,2181,26,2010.0,3,126,0.39,0.18,0.0,0.05
3243,3294,44,6,2005.0,3,487,0.44,0.16,0.0,0.01
3244,3295,7879,16,2002.0,8,485,0.3,0.23,0.0,0.08
3245,3296,2314,6,2004.0,4,199,0.44,0.16,0.0,0.01
3246,3297,6621,26,2010.0,3,493,0.35,0.21,0.0,0.05
3247,3298,10223,28,2009.0,10,21,0.46,0.1,0.0,0.05
3248,3299,4628,27,2013.0,3,524,0.33,0.23,0.0,0.05
3249,3300,1589,2,2011.0,9,6,0.5,0.07,0.0,0.04
3250,3301,9597,6,2004.0,3,296,0.44,0.16,0.0,0.01
3251,3302,10072,16,2003.0,8,347,0.3,0.23,0.0,0.08
3252,3303,1175,26,2010.0,10,21,0.58,0.0,0.0,0.03
3253,3304,3435,4,2007.0,3,359,0.0,0.0,0.61,0.0
3254,3305,11317,28,2010.0,10,275,0.09,0.44,0.0,0.07
3255,3306,6626,26,2008.0,4,359,0.24,0.17,0.14,0.05
3256,3307,8655,15,1998.0,4,138,0.34,0.23,0.0,0.04
3257,3308,11110,17,2011.0,8,445,0.09,0.07,0.42,0.03
3258,3309,5166,4,2008.0,9,138,0.31,0.24,0.0,0.06
3259,3310,3822,29,2005.0,8,138,0.37,0.21,0.0,0.03
3260,3311,2553,15,1997.0,8,177,0.34,0.23,0.0,0.04
3261,3312,6934,26,2010.0,3,347,0.47,0.09,0.01,0.04
3262,3313,4401,19,2009.0,4,455,0.18,0.27,0.0,0.15
3263,3314,5434,28,2008.0,10,66,0.56,0.0,0.0,0.05
3264,3315,8557,4,2007.0,9,138,0.33,0.03,0.21,0.03
3265,3316,5436,28,2009.0,10,461,0.56,0.0,0.0,0.05
3266,3317,7085,4,2008.0,9,524,0.56,0.0,0.0,0.05
3267,3318,8858,28,2010.0,6,126,0.32,0.23,0.0,0.06
3268,3319,3094,6,2005.0,7,359,0.27,0.1,0.22,0.01
3269,3320,5367,6,2002.0,10,138,0.44,0.16,0.0,0.01
3270,3321,10189,15,1999.0,0,137,0.34,0.23,0.0,0.04
3271,3322,3886,6,2005.0,0,138,0.44,0.16,0.0,0.01
3272,3323,2385,6,2004.0,0,53,0.44,0.16,0.0,0.01
3273,3324,5366,7,2001.0,10,138,0.47,0.12,0.0,0.02
3274,3325,3741,26,2009.0,3,21,0.33,0.21,0.0,0.06
3275,3326,2189,26,2008.0,3,126,0.37,0.16,0.01,0.06
3276,3327,8842,6,2001.0,0,21,0.43,0.16,0.0,0.01
3277,3328,5364,10,1999.0,10,138,0.58,0.02,0.0,0.0
3278,3329,10321,28,2007.0,0,21,0.51,0.05,0.0,0.05
3279,3330,3411,6,2002.0,3,359,0.43,0.16,0.0,0.01
3280,3331,5167,4,2008.0,9,138,0.34,0.2,0.0,0.06
3281,3332,6541,16,2003.0,2,53,0.5,0.02,0.0,0.08
3282,3333,3067,28,2010.0,2,524,0.31,0.24,0.0,0.06
3283,3334,1220,28,2009.0,8,524,0.3,0.24,0.0,0.06
3284,3335,6629,26,2009.0,11,359,0.11,0.14,0.33,0.02
3285,3336,10220,6,2003.0,10,21,0.43,0.16,0.0,0.01
3286,3337,4120,20,2011.0,10,455,0.19,0.11,0.25,0.06
3287,3338,6005,6,2004.0,6,296,0.43,0.16,0.0,0.01
3288,3339,8345,16,2005.0,4,445,0.5,0.02,0.0,0.08
3289,3340,10787,7,2001.0,6,359,0.4,0.1,0.09,0.02
3290,3341,579,16,2003.0,2,137,0.3,0.23,0.0,0.08
3291,3342,3057,29,2005.0,2,138,0.42,0.16,0.0,0.02
3292,3343,5942,19,2010.0,7,85,0.0,0.0,0.6,0.0
3293,3344,9705,4,2007.0,0,445,0.28,0.25,0.0,0.06
3294,3345,6256,16,2007.0,10,493,0.5,0.02,0.0,0.08
3295,3346,7122,26,2011.0,0,126,0.36,0.19,0.0,0.05
3296,3347,2169,27,2013.0,0,126,0.33,0.22,0.0,0.05
3297,3349,10762,4,2009.0,3,359,0.18,0.19,0.2,0.04
3298,3350,10223,17,2009.0,10,21,0.38,0.15,0.0,0.08
3299,3351,5030,2,2015.0,0,547,0.31,0.22,0.03,0.05
3300,3352,248,17,2011.0,1,138,0.22,0.25,0.04,0.09
3301,3353,5046,18,2014.0,0,547,0.12,0.37,0.0,0.1
3302,3354,9118,15,1995.0,7,275,0.21,0.14,0.21,0.04
3303,3355,8248,16,2009.0,4,455,0.13,0.18,0.0,0.29
3304,3356,7674,16,2001.0,6,524,0.29,0.23,0.0,0.08
3305,3357,539,19,2009.0,0,524,0.22,0.24,0.0,0.14
3306,3358,4447,16,2006.0,0,487,0.5,0.02,0.0,0.08
3307,3359,7505,21,1997.0,5,97,0.0,0.0,0.6,0.0
3308,3360,3821,16,2001.0,8,543,0.29,0.23,0.0,0.08
3309,3361,10188,30,2014.0,0,464,0.34,0.21,0.0,0.05
3310,3362,5795,10,2000.0,6,359,0.37,0.08,0.14,0.01
3311,3363,4313,10,1997.0,10,275,0.09,0.26,0.23,0.02
3312,3364,8631,27,2013.0,4,21,0.4,0.15,0.0,0.06
3313,3365,6226,16,2001.0,6,241,0.29,0.23,0.0,0.08
3314,3366,2180,26,2008.0,3,126,0.32,0.23,0.0,0.04
3315,3367,3285,15,2002.0,2,347,0.0,0.0,0.56,0.04
3316,3368,731,15,1998.0,9,275,0.0,0.0,0.56,0.04
3317,3369,6920,28,2005.0,6,323,0.49,0.03,0.03,0.05
3318,3370,11077,17,2012.0,11,493,0.24,0.25,0.0,0.11
3319,3371,920,28,2010.0,6,21,0.25,0.28,0.0,0.06
3320,3372,11088,15,1998.0,1,138,0.33,0.23,0.0,0.04
3321,3373,8236,2,2012.0,0,547,0.55,0.01,0.0,0.04
3322,3374,3292,23,1995.0,11,465,0.0,0.0,0.6,0.0
3323,3375,6404,17,2010.0,10,138,0.4,0.13,0.0,0.07
3324,3376,4843,28,2012.0,1,323,0.38,0.16,0.0,0.05
3325,3377,5949,28,2008.0,3,138,0.34,0.2,0.0,0.06
3326,3378,2170,18,2014.0,0,126,0.26,0.24,0.0,0.1
3327,3379,5433,16,2007.0,10,461,0.29,0.23,0.0,0.08
3328,3380,476,4,2004.0,6,524,0.31,0.22,0.0,0.06
3329,3381,9685,17,2010.0,2,455,0.29,0.22,0.0,0.09
3330,3382,1776,16,2003.0,11,63,0.0,0.0,0.6,0.0
3331,3383,7254,4,2005.0,5,359,0.26,0.0,0.31,0.02
3332,3384,1916,13,2008.0,0,138,0.0,0.53,0.0,0.06
3333,3385,4130,16,2004.0,6,487,0.29,0.23,0.0,0.08
3334,3386,7677,20,2012.0,4,524,0.13,0.35,0.0,0.11
3335,3387,5183,28,2012.0,10,445,0.07,0.46,0.0,0.07
3336,3388,746,28,2008.0,10,445,0.15,0.38,0.0,0.07
3337,3389,1777,16,2005.0,11,63,0.0,0.0,0.59,0.0
3338,3390,4453,26,2010.0,3,487,0.56,0.0,0.0,0.03
3339,3391,4498,15,1997.0,10,275,0.0,0.0,0.56,0.04
3340,3392,489,13,2011.0,0,524,0.15,0.34,0.0,0.1
3341,3393,1733,15,1998.0,10,138,0.33,0.22,0.0,0.04
3342,3394,4422,15,2001.0,3,455,0.33,0.22,0.0,0.04
3343,3395,5613,7,2002.0,8,138,0.46,0.12,0.0,0.02
3344,3396,3132,4,2009.0,7,464,0.23,0.11,0.23,0.03
3345,3397,4337,26,2008.0,0,445,0.31,0.22,0.0,0.06
3346,3398,4698,17,2010.0,8,464,0.17,0.28,0.05,0.1
3347,3399,6371,15,2000.0,10,325,0.33,0.22,0.0,0.04
3348,3400,10259,13,2011.0,11,445,0.19,0.31,0.0,0.09
3349,3401,4499,15,1998.0,10,275,0.0,0.0,0.55,0.04
3350,3402,7889,16,2008.0,3,292,0.29,0.23,0.0,0.08
3351,3403,11107,17,2012.0,0,445,0.0,0.0,0.59,0.0
3352,3404,5026,19,2009.0,0,21,0.21,0.24,0.0,0.14
3353,3405,1091,0,1981.0,5,305,0.55,0.03,0.0,0.01
3354,3406,6540,28,2008.0,0,524,0.24,0.28,0.0,0.07
3355,3407,49,16,2002.0,10,138,0.21,0.17,0.16,0.06
3356,3408,5316,29,2004.0,10,138,0.44,0.13,0.0,0.02
3357,3409,1636,7,2002.0,4,527,0.46,0.12,0.0,0.02
3358,3410,8675,0,1981.0,0,94,0.55,0.03,0.0,0.01
3359,3411,8832,4,2007.0,3,6,0.54,0.0,0.0,0.04
3360,3412,3536,26,2008.0,0,493,0.53,0.02,0.0,0.04
3361,3413,10321,26,2007.0,0,21,0.52,0.03,0.0,0.04
3362,3414,2820,10,1997.0,6,17,0.47,0.11,0.0,0.01
3363,3415,7690,10,1999.0,10,325,0.47,0.11,0.0,0.01
3364,3416,7018,28,2013.0,8,6,0.33,0.21,0.0,0.05
3365,3417,1931,29,2003.0,10,323,0.36,0.08,0.14,0.02
3366,3418,9449,16,2004.0,7,347,0.0,0.0,0.59,0.0
3367,3419,8781,28,2012.0,2,347,0.39,0.14,0.02,0.04
3368,3420,6405,17,2011.0,10,138,0.36,0.16,0.0,0.07
3369,3421,9456,17,2015.0,7,347,0.05,0.09,0.42,0.03
3370,3422,8536,16,2010.0,0,275,0.13,0.22,0.01,0.23
3371,3424,8618,26,2008.0,10,138,0.51,0.04,0.0,0.05
3372,3425,3419,28,2010.0,3,547,0.36,0.18,0.0,0.05
3373,3426,633,15,1999.0,0,455,0.33,0.22,0.0,0.04
3374,3427,5218,28,2008.0,0,524,0.18,0.34,0.0,0.07
3375,3428,5644,16,2004.0,4,85,0.29,0.22,0.0,0.08
3376,3429,3078,19,2007.0,7,464,0.39,0.02,0.13,0.04
3377,3430,1870,18,2015.0,7,347,0.2,0.22,0.08,0.08
3378,3431,758,19,2008.0,0,273,0.35,0.14,0.0,0.1
3379,3432,2059,13,2011.0,8,464,0.25,0.25,0.0,0.09
3380,3433,11295,17,2010.0,10,6,0.28,0.21,0.0,0.09
3381,3434,3920,6,2003.0,9,524,0.34,0.13,0.11,0.01
3382,3435,568,16,2003.0,10,53,0.29,0.22,0.0,0.07
3383,3436,2888,4,2009.0,10,138,0.14,0.37,0.0,0.07
3384,3437,4903,23,1994.0,10,359,0.0,0.0,0.59,0.0
3385,3438,2304,17,2012.0,8,66,0.26,0.22,0.0,0.1
3386,3439,5672,16,2003.0,0,85,0.22,0.17,0.14,0.06
3387,3440,10240,26,2008.0,0,493,0.15,0.37,0.0,0.07
3388,3441,7064,26,2007.0,9,524,0.53,0.01,0.0,0.04
3389,3442,8859,16,2008.0,0,487,0.29,0.22,0.0,0.07
3390,3443,9652,26,2009.0,8,445,0.29,0.23,0.0,0.06
3391,3444,4630,27,2015.0,3,524,0.28,0.25,0.0,0.05
3392,3445,10121,15,1995.0,9,275,0.0,0.0,0.55,0.04
3393,3446,2082,15,1997.0,7,138,0.29,0.19,0.07,0.04
3394,3447,1170,26,2010.0,10,21,0.53,0.02,0.0,0.04
3395,3448,6408,18,2014.0,10,138,0.3,0.18,0.0,0.1
3396,3449,7530,0,1982.0,5,391,0.55,0.03,0.0,0.01
3397,3450,7951,16,2005.0,7,464,0.06,0.04,0.47,0.01
3398,3451,9847,16,2004.0,7,138,0.49,0.02,0.0,0.08
3399,3452,3925,4,2008.0,9,430,0.35,0.03,0.17,0.03
3400,3453,10360,26,2009.0,3,138,0.21,0.31,0.0,0.07
3401,3454,9816,26,2008.0,4,543,0.35,0.18,0.0,0.05
3402,3455,9942,13,2009.0,9,138,0.02,0.18,0.0,0.39
3403,3456,4845,30,2014.0,10,323,0.3,0.22,0.02,0.04
3404,3457,7677,26,2011.0,4,524,0.23,0.29,0.0,0.07
3405,3458,10673,30,2015.0,10,493,0.31,0.22,0.0,0.05
3406,3459,10094,13,2014.0,8,138,0.21,0.3,0.0,0.07
3407,3460,6328,17,2008.0,10,138,0.54,0.0,0.0,0.04
3408,3461,10161,28,2009.0,0,524,0.31,0.19,0.02,0.06
3409,3462,8149,15,2000.0,10,4,0.32,0.22,0.0,0.04
3410,3463,3304,2,2013.0,4,126,0.27,0.26,0.0,0.05
3411,3464,9565,16,2003.0,0,53,0.28,0.22,0.0,0.07
3412,3465,10323,28,2010.0,8,21,0.37,0.15,0.0,0.05
3413,3466,3927,4,2010.0,9,348,0.27,0.06,0.22,0.03
3414,3467,2905,10,1997.0,10,138,0.15,0.39,0.0,0.03
3415,3468,10963,10,1998.0,10,138,0.14,0.4,0.0,0.04
3416,3469,4309,10,1998.0,10,275,0.06,0.3,0.19,0.03
3417,3471,10503,16,2000.0,8,241,0.28,0.22,0.0,0.07
3418,3472,2115,15,2000.0,7,347,0.23,0.16,0.16,0.04
3419,3473,9446,15,1998.0,7,347,0.0,0.0,0.54,0.04
3420,3474,7380,29,2005.0,0,524,0.33,0.22,0.0,0.03
3421,3475,11094,16,2004.0,7,455,0.28,0.22,0.0,0.07
3422,3476,3496,15,1998.0,4,61,0.32,0.22,0.0,0.04
3423,3477,8499,6,2004.0,1,21,0.42,0.15,0.0,0.01
3424,3478,5662,4,2007.0,0,85,0.25,0.0,0.31,0.02
3425,3479,4574,17,2013.0,2,347,0.05,0.02,0.5,0.01
3426,3480,7072,4,2009.0,9,524,0.53,0.0,0.0,0.04
3427,3481,1582,16,2002.0,8,275,0.28,0.22,0.0,0.07
3428,3482,1350,15,1998.0,6,487,0.32,0.22,0.0,0.04
3429,3483,2387,23,1992.0,7,347,0.0,0.0,0.58,0.0
3430,3484,6255,28,2006.0,10,493,0.53,0.0,0.0,0.04
3431,3485,10673,17,2015.0,10,493,0.21,0.27,0.0,0.09
3432,3486,7126,4,2006.0,1,85,0.24,0.05,0.26,0.03
3433,3487,3148,23,1996.0,11,359,0.0,0.0,0.58,0.0
3434,3488,7890,17,2010.0,3,292,0.43,0.09,0.0,0.06
3435,3489,2153,17,2011.0,7,362,0.27,0.11,0.14,0.06
3436,3490,847,17,2009.0,2,381,0.36,0.1,0.06,0.06
3437,3491,9535,15,2000.0,0,21,0.32,0.22,0.0,0.04
3438,3492,10216,7,2002.0,10,21,0.45,0.12,0.0,0.02
3439,3493,5281,17,2011.0,10,455,0.54,0.0,0.0,0.04
3440,3494,6550,16,2006.0,0,347,0.28,0.22,0.0,0.07
3441,3495,6399,16,2005.0,10,138,0.48,0.02,0.0,0.08
3442,3496,6403,17,2009.0,10,138,0.38,0.12,0.0,0.07
3443,3497,7963,4,2010.0,1,359,0.1,0.41,0.01,0.06
3444,3498,7631,26,2009.0,10,21,0.52,0.02,0.0,0.04
3445,3499,6992,15,1999.0,7,465,0.32,0.22,0.0,0.04
3446,3500,9591,26,2010.0,5,359,0.34,0.17,0.02,0.05
3447,3501,6370,10,1999.0,10,325,0.55,0.02,0.0,0.0
3448,3502,7649,17,2008.0,4,455,0.0,0.53,0.0,0.04
3449,3504,6330,16,2009.0,10,138,0.28,0.22,0.0,0.07
3450,3505,10240,17,2008.0,0,493,0.08,0.37,0.0,0.12
3451,3506,8401,2,2013.0,7,55,0.28,0.0,0.27,0.02
3452,3507,10020,15,1994.0,9,138,0.24,0.16,0.13,0.04
3453,3508,830,28,2007.0,8,325,0.29,0.23,0.0,0.06
3454,3509,8838,28,2007.0,4,21,0.49,0.04,0.0,0.04
3455,3510,126,19,2005.0,6,460,0.53,0.0,0.0,0.04
3456,3511,2993,29,2005.0,8,524,0.32,0.24,0.0,0.02
3457,3512,3931,16,2008.0,5,138,0.28,0.22,0.0,0.07
3458,3513,10216,6,2002.0,10,21,0.41,0.15,0.0,0.01
3459,3514,10512,26,2009.0,0,487,0.23,0.28,0.0,0.06
3460,3515,9457,16,2005.0,7,347,0.0,0.0,0.57,0.0
3461,3516,2191,28,2011.0,0,126,0.37,0.15,0.0,0.05
3462,3517,4337,28,2008.0,0,445,0.27,0.24,0.0,0.06
3463,3518,5907,15,2000.0,11,347,0.0,0.0,0.54,0.04
3464,3519,8904,6,2004.0,0,543,0.41,0.15,0.0,0.01
3465,3520,2746,17,2010.0,0,347,0.24,0.24,0.01,0.09
3466,3521,8859,4,2008.0,0,487,0.53,0.0,0.0,0.04
3467,3522,774,15,1995.0,7,455,0.11,0.08,0.35,0.04
3468,3523,758,16,2008.0,0,273,0.22,0.02,0.0,0.33
3469,3524,10192,19,2007.0,0,137,0.21,0.23,0.0,0.13
3470,3525,10746,28,2011.0,8,487,0.25,0.27,0.0,0.06
3471,3526,5352,7,2005.0,10,138,0.44,0.11,0.0,0.02
3472,3527,6712,26,2007.0,0,430,0.3,0.17,0.04,0.05
3473,3528,481,13,2010.0,0,524,0.01,0.45,0.0,0.11
3474,3529,7080,4,2008.0,9,524,0.52,0.01,0.0,0.04
3475,3530,6543,16,2004.0,2,347,0.47,0.02,0.0,0.08
3476,3531,1982,28,2013.0,8,515,0.38,0.15,0.0,0.04
3477,3532,2258,4,2006.0,9,524,0.51,0.02,0.0,0.04
3478,3533,58,17,2009.0,7,460,0.36,0.12,0.03,0.07
3479,3534,9866,11,1986.0,0,359,0.0,0.0,0.57,0.0
3480,3535,6264,10,1997.0,10,177,0.48,0.08,0.0,0.0
3481,3536,4546,26,2009.0,10,296,0.52,0.01,0.0,0.04
3482,3537,7409,19,2011.0,0,275,0.1,0.12,0.29,0.07
3483,3538,3667,26,2010.0,3,6,0.27,0.25,0.0,0.05
3484,3539,898,29,2001.0,8,323,0.43,0.12,0.0,0.02
3485,3540,2591,16,2005.0,0,499,0.11,0.08,0.35,0.03
3486,3541,8632,2,2011.0,0,21,0.32,0.2,0.0,0.05
3487,3542,2309,26,2008.0,4,493,0.5,0.03,0.0,0.04
3488,3543,4426,16,2002.0,3,455,0.28,0.22,0.0,0.07
3489,3544,2903,16,2006.0,10,138,0.47,0.02,0.0,0.08
3490,3545,11051,29,2002.0,6,21,0.42,0.11,0.02,0.02
3491,3546,9165,23,1992.0,5,224,0.0,0.0,0.57,0.0
3492,3547,8860,29,2003.0,4,487,0.45,0.1,0.0,0.02
3493,3548,8817,17,2012.0,8,493,0.19,0.25,0.04,0.09
3494,3549,8046,16,2002.0,11,347,0.0,0.0,0.57,0.0
3495,3550,1001,4,2007.0,1,487,0.29,0.22,0.0,0.06
3496,3551,7609,29,2002.0,6,323,0.39,0.16,0.0,0.02
3497,3552,7776,16,2004.0,0,85,0.19,0.15,0.17,0.05
3498,3553,923,15,2000.0,0,487,0.31,0.21,0.0,0.04
3499,3554,11082,16,2003.0,8,524,0.28,0.22,0.0,0.07
3500,3555,6407,17,2013.0,10,138,0.28,0.19,0.0,0.09
3501,3556,5039,28,2009.0,3,547,0.4,0.12,0.0,0.05
3502,3557,939,26,2008.0,1,126,0.19,0.31,0.0,0.06
3503,3558,10240,28,2008.0,0,493,0.09,0.4,0.0,0.07
3504,3559,10161,17,2009.0,0,524,0.21,0.22,0.05,0.09
3505,3560,5022,28,2015.0,0,547,0.24,0.28,0.0,0.05
3506,3561,1026,15,2000.0,7,85,0.11,0.08,0.34,0.04
3507,3562,10374,7,2003.0,0,21,0.44,0.11,0.0,0.02
3508,3563,6775,16,2007.0,7,464,0.23,0.18,0.09,0.06
3509,3564,2293,4,2007.0,4,359,0.26,0.04,0.24,0.03
3510,3565,9752,6,2003.0,0,527,0.4,0.15,0.0,0.01
3511,3566,6100,6,2004.0,5,564,0.4,0.15,0.0,0.01
3512,3567,416,16,2006.0,10,138,0.28,0.22,0.0,0.07
3513,3568,9846,6,2003.0,0,138,0.4,0.15,0.0,0.01
3514,3569,6439,16,2001.0,10,325,0.28,0.22,0.0,0.07
3515,3570,1457,6,2004.0,5,359,0.31,0.11,0.13,0.01
3516,3571,9949,29,2003.0,9,138,0.4,0.14,0.0,0.02
3517,3572,6350,16,2007.0,10,138,0.28,0.22,0.0,0.07
3518,3573,6014,15,2001.0,4,455,0.31,0.21,0.0,0.04
3519,3574,3882,16,2006.0,3,138,0.28,0.21,0.0,0.07
3520,3575,10218,19,2006.0,10,21,0.41,0.08,0.0,0.07
3521,3576,11211,6,2004.0,3,275,0.4,0.15,0.0,0.01
3522,3577,1161,16,2004.0,10,21,0.28,0.21,0.0,0.07
3523,3578,4135,4,2007.0,1,359,0.27,0.05,0.22,0.03
3524,3579,4935,16,2001.0,2,138,0.28,0.21,0.0,0.07
3525,3580,455,15,1999.0,0,4,0.31,0.21,0.0,0.04
3526,3581,7122,4,2011.0,0,126,0.32,0.19,0.0,0.05
3527,3582,7064,16,2007.0,9,524,0.28,0.21,0.0,0.07
3528,3583,706,29,2005.0,8,138,0.39,0.15,0.0,0.02
3529,3584,10932,28,2009.0,8,21,0.28,0.22,0.0,0.06
3530,3585,278,16,2001.0,10,17,0.27,0.21,0.0,0.07
3531,3586,569,6,2002.0,10,241,0.4,0.15,0.0,0.01
3532,3587,6582,7,2005.0,6,138,0.43,0.11,0.0,0.02
3533,3588,6230,15,2000.0,6,138,0.31,0.21,0.0,0.04
3534,3589,10224,26,2010.0,10,21,0.41,0.11,0.0,0.04
3535,3590,10219,28,2007.0,10,21,0.49,0.02,0.0,0.04
3536,3591,10678,29,2003.0,2,487,0.43,0.11,0.0,0.02
3537,3592,7763,10,1999.0,0,540,0.39,0.09,0.07,0.01
3538,3593,5667,23,1993.0,4,279,0.09,0.02,0.45,0.0
3539,3594,5459,16,2007.0,0,493,0.27,0.21,0.0,0.07
3540,3595,11090,2,2015.0,7,359,0.26,0.14,0.12,0.04
3541,3596,3314,16,2003.0,7,464,0.15,0.12,0.26,0.04
3542,3597,5963,26,2011.0,3,487,0.44,0.08,0.0,0.04
3543,3598,3095,19,2011.0,7,464,0.13,0.09,0.27,0.06
3544,3599,3302,28,2008.0,8,487,0.34,0.15,0.01,0.05
3545,3600,5140,28,2009.0,3,323,0.15,0.35,0.0,0.07
3546,3601,3846,5,2001.0,7,359,0.0,0.0,0.56,0.0
3547,3602,654,16,2005.0,0,138,0.27,0.21,0.0,0.07
3548,3603,10647,4,2008.0,9,487,0.27,0.23,0.0,0.06
3549,3604,2356,16,2003.0,3,543,0.27,0.21,0.0,0.07
3550,3605,619,6,2002.0,3,527,0.4,0.15,0.0,0.01
3551,3606,11199,6,2003.0,11,275,0.4,0.15,0.0,0.01
3552,3607,885,29,2002.0,4,323,0.39,0.15,0.0,0.02
3553,3608,5349,26,2008.0,0,21,0.32,0.18,0.0,0.05
3554,3609,407,19,2005.0,5,232,0.17,0.24,0.0,0.14
3555,3610,2647,16,2003.0,10,445,0.27,0.21,0.0,0.07
3556,3611,3026,23,1994.0,2,491,0.0,0.0,0.56,0.0
3557,3612,1321,4,2006.0,9,524,0.49,0.02,0.0,0.04
3558,3613,5431,29,2005.0,10,493,0.52,0.02,0.0,0.02
3559,3614,1757,4,2008.0,3,359,0.0,0.0,0.56,0.0
3560,3615,10672,30,2014.0,10,493,0.28,0.23,0.0,0.04
3561,3616,7063,4,2008.0,9,524,0.48,0.04,0.0,0.04
3562,3617,8773,20,2013.0,7,455,0.18,0.09,0.22,0.06
3563,3618,3338,4,2009.0,0,126,0.27,0.23,0.0,0.06
3564,3619,10055,26,2010.0,10,138,0.24,0.26,0.0,0.06
3565,3620,8704,16,2001.0,8,91,0.27,0.21,0.0,0.07
3566,3621,8008,4,2006.0,7,430,0.37,0.02,0.14,0.03
3567,3622,5984,26,2010.0,6,21,0.5,0.02,0.0,0.03
3568,3623,7627,26,2006.0,10,21,0.51,0.0,0.0,0.04
3569,3624,5318,16,2001.0,6,487,0.27,0.21,0.0,0.07
3570,3625,7495,4,2007.0,9,487,0.18,0.36,0.0,0.02
3571,3626,6326,29,2006.0,10,138,0.42,0.12,0.0,0.01
3572,3627,3573,17,2011.0,0,455,0.39,0.08,0.02,0.06
3573,3628,5328,28,2011.0,6,487,0.37,0.14,0.0,0.05
3574,3629,5254,15,1998.0,7,263,0.27,0.18,0.06,0.04
3575,3630,2418,17,2015.0,2,347,0.15,0.2,0.14,0.07
3576,3631,6307,15,1999.0,10,325,0.31,0.21,0.0,0.04
3577,3632,11259,4,2010.0,9,21,0.41,0.11,0.0,0.04
3578,3633,2364,28,2014.0,7,138,0.35,0.16,0.0,0.05
3579,3634,8772,16,2001.0,0,137,0.27,0.21,0.0,0.07
3580,3635,5739,16,2005.0,0,275,0.34,0.01,0.15,0.06
3581,3636,8654,17,2013.0,4,457,0.35,0.13,0.0,0.08
3582,3637,9700,29,2006.0,0,138,0.42,0.11,0.0,0.02
3583,3638,1903,21,1994.0,6,445,0.0,0.0,0.55,0.0
3584,3639,3884,26,2010.0,0,138,0.22,0.28,0.0,0.05
3585,3640,10057,17,2012.0,10,138,0.24,0.22,0.0,0.09
3586,3641,10695,29,2002.0,2,487,0.4,0.13,0.0,0.02
3587,3642,8435,15,1996.0,7,63,0.0,0.0,0.52,0.04
3588,3643,4603,4,2005.0,2,359,0.0,0.0,0.55,0.0
3589,3644,5094,17,2009.0,2,487,0.3,0.17,0.0,0.07
3590,3645,9605,0,1982.0,10,21,0.52,0.03,0.0,0.01
3591,3646,8561,15,2001.0,8,109,0.31,0.21,0.0,0.04
3592,3647,74,4,2009.0,3,122,0.52,0.0,0.0,0.04
